Hotel ID,User ID,Price,Location,Timestamp,Rooms Rating,Service Rating,Value Rating,Cleanliness Rating,Sleep Rating,Location Rating,Overall Rating
111418,mchayegan,344,Boston Massachusetts,1645,1,3,1,3,1,2,1
111418,190671,344,Boston Massachusetts,1646,5,4,4,4,5,3,5
111418,ScottTP,344,Boston Massachusetts,1647,4,4,4,4,4,3,4
111418,PlainJane1122,344,Boston Massachusetts,1648,2,4,2,3,4,2,3
111418,Sunnybird,344,Boston Massachusetts,1649,2,3,2,2,3,1,2
111418,mellij,344,Boston Massachusetts,1650,3,3,3,5,3,3,4
111418,SueRyan,344,Boston Massachusetts,1651,5,5,5,5,5,3,4
111418,GMill,344,Boston Massachusetts,1652,4,4,4,4,4,3,4
111418,melace112,344,Boston Massachusetts,1653,3,4,3,3,5,2,4
111418,juliebCalifornia,344,Boston Massachusetts,1654,5,5,5,5,5,3,5
111418,Alias605,344,Boston Massachusetts,1655,3,1,1,2,3,1,2
111418,traveldogs2,344,Boston Massachusetts,1656,2,2,2,3,3,3,2
111418,JakeyAustinTX,344,Boston Massachusetts,1657,2,3,2,2,2,1,2
111418,friedaf,344,Boston Massachusetts,1658,4,4,3,4,5,1,4
111418,njoy,344,Boston Massachusetts,1659,2,3,3,3,3,3,2
111418,mary244,344,Boston Massachusetts,1660,1,1,1,2,1,1,1
111418,KevAndTer,344,Boston Massachusetts,1661,5,4,4,4,4,4,5
111418,sansovino,344,Boston Massachusetts,1662,1,1,1,1,1,1,1
111418,BiotechTraveler,344,Boston Massachusetts,1663,2,3,3,2,3,2,2
111418,DrewKnightWV,344,Boston Massachusetts,1664,4,4,4,4,3,3,4
111418,lizong88,344,Boston Massachusetts,1665,4,5,5,4,5,4,4
111418,PRGNYC,344,Boston Massachusetts,1666,5,5,4,5,5,4,5
111418,lozzdog,344,Boston Massachusetts,1667,4,4,5,4,5,3,5
111418,AndoverMASaxMan,344,Boston Massachusetts,1668,2,1,1,3,3,1,1
111418,misocksgal,344,Boston Massachusetts,1669,4,5,5,5,5,3,4
111418,jamc204,344,Boston Massachusetts,1670,3,3,4,3,5,1,3
111418,Bmillan,344,Boston Massachusetts,1671,1,2,2,2,4,1,2
111418,DavidZGreenberg,344,Boston Massachusetts,1672,1,1,1,1,1,1,1
111418,Cbmw,344,Boston Massachusetts,1673,3,5,4,3,5,4,3
111418,UkGMan,344,Boston Massachusetts,1674,1,1,1,1,1,1,1
111418,holidaysrmybag,344,Boston Massachusetts,1675,5,5,4,4,4,5,4
111418,jmfangio,344,Boston Massachusetts,1676,2,4,3,4,3,2,3
111418,JRWB1960,344,Boston Massachusetts,1677,3,4,5,4,4,4,4
111418,jotabecu,344,Boston Massachusetts,1678,5,4,5,5,4,4,5
111418,rwchicago,344,Boston Massachusetts,1679,3,2,3,3,3,3,2
111418,fayqueen,344,Boston Massachusetts,1680,3,1,2,3,4,3,1
111418,Rye22,344,Boston Massachusetts,1681,4,4,4,5,5,4,5
111418,mhfwanderer,344,Boston Massachusetts,1682,4,4,3,5,5,3,3
111418,NewEnglandSteve,344,Boston Massachusetts,1683,3,1,1,2,2,2,2
111418,Pittman123,344,Boston Massachusetts,1684,2,1,1,3,1,2,1
111418,kevnord,344,Boston Massachusetts,1685,4,5,5,3,5,3,4
111418,nessakirby,344,Boston Massachusetts,1686,5,5,5,5,5,5,5
111418,AnnieMate,344,Boston Massachusetts,1687,2,3,2,3,4,3,2
111418,poshcatlady,344,Boston Massachusetts,1688,5,5,5,5,5,5,5
111418,nhunsinger,344,Boston Massachusetts,1689,1,1,1,1,2,2,1
111422,MRSBU617,175,Boston Massachusetts,1690,5,5,5,5,5,5,5
111422,browneyedblues,175,Boston Massachusetts,1691,5,4,3,5,3,4,3
111422,cjbutton,175,Boston Massachusetts,1692,5,5,5,5,5,5,5
111422,cityrunner,175,Boston Massachusetts,1693,4,4,3,3,4,3,4
111422,BizRoadWarrior,175,Boston Massachusetts,1694,4,4,4,3,4,4,4
111422,jesssince83,175,Boston Massachusetts,1695,5,4,5,4,5,4,4
111422,VTTraveler57,175,Boston Massachusetts,1696,5,5,5,5,5,3,5
111422,bear2Maine,175,Boston Massachusetts,1697,5,5,5,5,5,5,5
111422,timpops,175,Boston Massachusetts,1698,5,5,5,5,5,5,5
111422,DavidVermont,175,Boston Massachusetts,1699,5,5,5,5,5,5,5
111422,Patsje,175,Boston Massachusetts,1700,5,5,5,5,5,5,5
111422,SasquatchPasayten,175,Boston Massachusetts,1701,4,4,5,4,4,4,4
111422,SFGuy35,175,Boston Massachusetts,1702,3,3,3,5,3,4,3
111422,pepsiNy,175,Boston Massachusetts,1703,5,5,5,5,5,5,5
111422,jolijowino,175,Boston Massachusetts,1704,5,5,5,5,5,5,5
111422,Harry08HalifaxNS,175,Boston Massachusetts,1705,4,4,4,4,5,3,4
111422,SunkissedJan,175,Boston Massachusetts,1706,2,4,3,4,3,2,4
111422,Droopydrawrs52,175,Boston Massachusetts,1707,5,5,5,5,5,5,5
111422,leisaens,175,Boston Massachusetts,1708,2,2,2,1,1,1,1
111422,mooshai,175,Boston Massachusetts,1709,4,3,3,4,4,4,3
111422,Melwyjak,175,Boston Massachusetts,1710,4,4,4,4,4,4,4
111422,toutingstar,175,Boston Massachusetts,1711,4,4,4,4,4,4,4
111422,fercho29,175,Boston Massachusetts,1712,5,4,4,4,4,4,4
111422,Woodstock98,175,Boston Massachusetts,1713,5,5,5,5,5,5,5
111422,dressyd,175,Boston Massachusetts,1714,3,3,3,4,3,4,3
111422,Amylase,175,Boston Massachusetts,1715,5,4,4,4,4,4,4
111422,meltay,175,Boston Massachusetts,1716,2,3,2,2,2,3,2
111422,nycguestNewYorkCity,175,Boston Massachusetts,1717,5,5,5,4,5,5,5
111422,ireland06,175,Boston Massachusetts,1718,5,5,3,5,5,5,5
111422,westindan,175,Boston Massachusetts,1719,5,4,5,5,3,5,5
111422,houstontravels,175,Boston Massachusetts,1720,5,4,5,5,4,3,4
111422,Gill87,175,Boston Massachusetts,1721,5,4,3,5,4,4,4
111422,AtlantaFan,175,Boston Massachusetts,1722,5,3,3,5,4,4,3
111422,hdblue,175,Boston Massachusetts,1723,5,5,4,5,5,5,4
111422,Traveller118,175,Boston Massachusetts,1724,5,5,5,5,5,4,5
111422,fogeo1977,175,Boston Massachusetts,1725,4,5,4,2,5,5,4
111422,Annikits,175,Boston Massachusetts,1726,5,5,5,4,5,4,5
111422,suzyq425,175,Boston Massachusetts,1727,5,5,5,5,4,5,5
111422,Hyph77,175,Boston Massachusetts,1728,4,4,3,4,4,4,4
111422,skatwood,175,Boston Massachusetts,1729,5,5,5,5,5,5,5
111422,barnhok,175,Boston Massachusetts,1730,4,3,5,3,4,3,4
111422,GATraveler52,175,Boston Massachusetts,1731,4,5,4,4,5,5,4
111422,OldNewEnglander,175,Boston Massachusetts,1732,4,4,5,5,5,2,4
111422,EQ3282,175,Boston Massachusetts,1733,4,4,3,5,5,3,4
111422,Buchba,175,Boston Massachusetts,1734,5,5,5,5,5,5,5
111422,notanotherone,175,Boston Massachusetts,1735,5,5,5,5,5,5,5
111422,pickupapenguin,175,Boston Massachusetts,1736,5,5,4,5,4,5,4
111422,kathieh724,175,Boston Massachusetts,1737,5,4,4,5,4,4,5
111422,gdi,175,Boston Massachusetts,1738,4,4,5,4,4,2,5
111422,tippytripper,175,Boston Massachusetts,1739,5,5,5,5,5,4,4
111422,ZiggyNZ,175,Boston Massachusetts,1740,5,4,4,4,4,4,4
111422,sbixsbix,175,Boston Massachusetts,1741,4,4,4,4,4,3,4
111423,WebgoddessNH,397,Boston Massachusetts,1742,4,3,3,3,2,1,3
111423,MevrouwC,397,Boston Massachusetts,1743,5,5,5,5,5,4,5
111423,Foof225,397,Boston Massachusetts,1744,5,5,5,5,5,4,5
111423,shepsara,397,Boston Massachusetts,1745,5,5,5,5,5,4,5
111423,zeusnh,397,Boston Massachusetts,1746,2,5,2,1,5,3,2
111423,Carrtohler,397,Boston Massachusetts,1747,4,5,3,5,4,3,4
111423,rharris209,397,Boston Massachusetts,1748,1,1,2,1,1,3,1
111423,CBTravelerDallas,397,Boston Massachusetts,1749,5,5,5,5,5,5,5
111423,MrsNP712,397,Boston Massachusetts,1750,4,4,4,4,4,3,4
111423,peaceall,397,Boston Massachusetts,1751,2,3,3,3,4,2,2
111423,hiway61,397,Boston Massachusetts,1752,3,3,1,3,3,2,1
111423,Mari33posa,397,Boston Massachusetts,1753,5,5,5,5,5,3,5
111423,lovelux,397,Boston Massachusetts,1754,1,2,1,1,1,1,1
111423,lovetotaketrips,397,Boston Massachusetts,1755,5,5,5,5,5,5,5
111423,Something2say,397,Boston Massachusetts,1756,4,5,3,4,5,4,4
111423,AmsterdamSquirrel,397,Boston Massachusetts,1757,5,5,5,5,5,5,5
111423,Missypie,397,Boston Massachusetts,1758,4,4,3,4,4,2,4
111423,preetam2u,397,Boston Massachusetts,1759,5,5,5,5,5,5,5
111423,Ukiahdds,397,Boston Massachusetts,1760,5,5,5,5,5,5,5
111423,linda528,397,Boston Massachusetts,1761,5,5,4,4,5,4,5
111423,TheRochdalien,397,Boston Massachusetts,1762,5,5,3,5,5,5,4
111423,perryair52,397,Boston Massachusetts,1763,5,5,5,5,5,3,5
111423,BeenthereWorcester,397,Boston Massachusetts,1764,4,5,4,4,5,4,4
111423,Hoteller123,397,Boston Massachusetts,1765,3,1,2,4,1,1,2
111423,CEK1,397,Boston Massachusetts,1766,5,5,5,5,5,4,5
111423,j9289,397,Boston Massachusetts,1767,4,2,4,4,2,4,4
111423,savvytravelin,397,Boston Massachusetts,1768,5,5,5,5,5,4,5
111444,Baltzan,527,Boston Massachusetts,1769,5,5,5,5,5,2,4
111444,dottiedog,527,Boston Massachusetts,1770,5,5,5,5,5,5,5
111444,vanderluyden,527,Boston Massachusetts,1771,5,5,5,5,5,5,5
111444,CarolATL,527,Boston Massachusetts,1772,5,5,5,5,5,5,5
111444,MALUV2Travel,527,Boston Massachusetts,1773,4,5,3,5,5,4,5
111444,kalexia123,527,Boston Massachusetts,1774,3,4,4,4,4,5,2
111444,GroovyBabyy,527,Boston Massachusetts,1775,4,5,4,5,5,4,5
111444,verymodest,527,Boston Massachusetts,1776,5,5,4,5,5,5,5
111444,joanas,527,Boston Massachusetts,1777,5,5,5,5,5,4,5
111444,GStarr19,527,Boston Massachusetts,1778,4,4,4,4,5,4,4
111444,laurendell,527,Boston Massachusetts,1779,4,4,4,5,5,4,4
111444,ExplorerIreland,527,Boston Massachusetts,1780,4,2,3,4,4,1,3
111444,MaryLovesParis,527,Boston Massachusetts,1781,3,5,3,4,5,4,3
111444,pkrajsa,527,Boston Massachusetts,1782,5,5,5,5,5,5,5
111444,nyeze,527,Boston Massachusetts,1783,4,5,4,5,5,5,4
111444,nicebizguy,527,Boston Massachusetts,1784,4,5,3,5,4,5,5
111444,lascolinas,527,Boston Massachusetts,1785,5,5,4,5,5,5,5
111444,06070tiffany,527,Boston Massachusetts,1786,2,3,2,1,2,3,2
111444,chuckawala,527,Boston Massachusetts,1787,5,5,5,5,4,4,5
111444,Jenn65,527,Boston Massachusetts,1788,4,5,3,5,4,4,4
111444,KiwiCowgirl07,527,Boston Massachusetts,1789,4,5,4,5,5,5,5
111444,BizVacationTrvler,527,Boston Massachusetts,1790,5,5,4,5,5,3,5
111444,professor01,527,Boston Massachusetts,1791,5,5,5,5,5,5,5
111444,AusTravellerSydney,527,Boston Massachusetts,1792,5,5,5,5,5,5,5
111444,snoussi,527,Boston Massachusetts,1793,5,5,5,5,5,3,5
111444,Sylvainautourdumonde,527,Boston Massachusetts,1794,5,5,5,5,5,5,5
111444,Meheen,527,Boston Massachusetts,1795,3,5,4,3,5,3,4
111444,Molecatcher,527,Boston Massachusetts,1796,5,5,4,5,3,5,5
111444,Willmo,527,Boston Massachusetts,1797,4,4,4,4,4,4,4
111444,traveller2408,527,Boston Massachusetts,1798,5,5,4,5,5,5,5
111444,TheEasyGoingGuy,527,Boston Massachusetts,1799,5,5,4,4,4,4,5
111444,AvidTravellerDub,527,Boston Massachusetts,1800,4,5,3,5,5,5,5
111444,sailorgirlmn,527,Boston Massachusetts,1801,3,4,3,4,5,4,4
111444,dre51,527,Boston Massachusetts,1802,3,5,4,4,4,1,4
111444,Zawgyi,527,Boston Massachusetts,1803,5,4,5,5,4,5,5
111444,Judy52,527,Boston Massachusetts,1804,5,5,5,5,5,5,5
111444,Sardista,527,Boston Massachusetts,1805,3,3,2,4,3,3,4
111444,taffyandasil,527,Boston Massachusetts,1806,4,5,5,5,5,4,5
111444,percybs73,527,Boston Massachusetts,1807,2,3,1,2,3,1,2
111444,andrew02459,527,Boston Massachusetts,1808,5,5,5,5,5,5,5
111444,DADYDOON,527,Boston Massachusetts,1809,1,2,2,1,4,1,2
111444,1stephbaker,527,Boston Massachusetts,1810,5,5,4,5,5,5,5
111444,Writer46,527,Boston Massachusetts,1811,3,3,3,4,5,1,3
111444,shark3132,527,Boston Massachusetts,1812,3,4,3,4,2,3,4
111444,ArabianGirl,527,Boston Massachusetts,1813,3,3,4,4,4,3,4
111444,Schaffnva,527,Boston Massachusetts,1814,5,5,4,5,5,5,5
111444,spurcell04,527,Boston Massachusetts,1815,5,5,5,5,5,3,5
111444,WorldTraveler526,527,Boston Massachusetts,1816,3,3,2,3,4,1,3
111444,ACKLizard,527,Boston Massachusetts,1817,1,1,1,3,1,2,1
111444,patientcat,527,Boston Massachusetts,1818,5,5,5,5,5,5,5
111444,Colorobo,527,Boston Massachusetts,1819,4,5,4,5,5,4,4
111444,tiev,527,Boston Massachusetts,1820,5,4,5,5,5,5,5
111444,GreenStarfish,527,Boston Massachusetts,1821,5,5,5,5,5,5,5
111444,motutoopua,527,Boston Massachusetts,1822,5,5,5,5,5,5,5
111444,blocky,527,Boston Massachusetts,1823,3,3,3,4,4,4,4
111444,njr,527,Boston Massachusetts,1824,3,3,3,3,4,1,3
111444,travellinghopefully,527,Boston Massachusetts,1825,5,5,5,5,5,5,5
111444,PaneintheGlass,527,Boston Massachusetts,1826,5,5,5,5,5,5,5
111444,Hove1,527,Boston Massachusetts,1827,4,5,5,5,5,5,5
111444,kell113,527,Boston Massachusetts,1828,5,5,4,5,5,1,5
111444,New2it2000,527,Boston Massachusetts,1829,5,5,4,5,5,5,5
111444,GeorgicaPond,527,Boston Massachusetts,1830,4,5,5,5,5,5,5
111444,MannyL,527,Boston Massachusetts,1831,5,5,5,5,5,2,5
111444,bnesstraveler,527,Boston Massachusetts,1832,1,4,1,3,3,2,3
111444,EMBguy,527,Boston Massachusetts,1833,2,4,2,4,4,2,3
111530,MichWorldTraveler,174,Dallas Texas,1834,2,3,3,3,3,2,3
111530,Paco1paco,174,Dallas Texas,1835,2,3,2,3,3,1,2
111530,carrache,174,Dallas Texas,1836,3,3,1,3,4,2,2
111530,bhawbill,174,Dallas Texas,1837,4,5,3,5,5,3,3
111530,leadpntchp,174,Dallas Texas,1838,5,5,3,5,4,1,3
111530,hotnikki8,174,Dallas Texas,1839,1,1,1,1,1,1,1
111530,txrus,174,Dallas Texas,1840,2,3,2,2,1,2,2
111530,ssmcgarr,174,Dallas Texas,1841,5,5,5,5,5,5,5
111530,Laureka,174,Dallas Texas,1842,3,3,2,3,4,2,2
111530,BlissBlister,174,Dallas Texas,1843,3,3,2,1,3,2,2
111530,sypCalif,174,Dallas Texas,1844,4,4,4,4,4,4,4
111530,tulsainok,174,Dallas Texas,1845,4,1,2,2,1,1,2
111530,chirpie53,174,Dallas Texas,1846,3,3,3,3,2,3,3
111530,PittGrrl04,174,Dallas Texas,1847,2,2,1,3,3,1,2
111530,BigMelNLA,174,Dallas Texas,1848,5,5,5,5,5,5,5
111530,Louis59,174,Dallas Texas,1849,2,4,3,3,4,3,3
111530,WashingtonDCDukeDog,174,Dallas Texas,1850,2,2,1,1,3,1,2
111530,AirportTaxiHotel,174,Dallas Texas,1851,2,4,2,1,4,3,2
111530,nikki68,174,Dallas Texas,1852,2,5,3,4,5,4,3
111530,RoseandRoy,174,Dallas Texas,1853,4,4,4,5,4,5,4
111530,sroxc5,174,Dallas Texas,1854,5,5,5,5,5,5,5
111530,3weeks,174,Dallas Texas,1855,2,2,2,1,3,2,2
111530,cajundego,174,Dallas Texas,1856,4,5,4,5,5,5,4
111530,PlayfulPlatypus,174,Dallas Texas,1857,2,2,1,1,1,1,1
111530,Royzee,174,Dallas Texas,1858,3,4,4,3,4,4,2
111530,lan151,174,Dallas Texas,1859,2,2,3,2,3,2,2
111530,LizzieNC,174,Dallas Texas,1860,4,5,3,5,5,5,4
111530,arnaudfischer,174,Dallas Texas,1861,1,1,1,1,1,1,1
111530,SarahUE,174,Dallas Texas,1862,2,2,2,2,2,2,3
111530,e3av8r,174,Dallas Texas,1863,3,3,2,3,4,2,2
111530,hilighter,174,Dallas Texas,1864,2,1,1,1,1,1,1
111530,rs7921,174,Dallas Texas,1865,3,4,2,4,3,1,2
111530,Notgoingback,174,Dallas Texas,1866,1,4,2,4,4,1,3
111530,cercis,174,Dallas Texas,1867,3,5,4,4,4,3,4
111530,Frequentbusiness,174,Dallas Texas,1868,1,1,1,1,2,1,1
111530,cessy31,174,Dallas Texas,1869,5,5,3,5,2,5,3
111751,Marvinator,560,Los Angeles California,1870,5,5,5,5,5,5,5
111751,BuryFoodLover,560,Los Angeles California,1871,5,5,5,5,5,5,5
111751,PandEKew,560,Los Angeles California,1872,4,5,5,5,5,1,5
111751,mikelajolla,560,Los Angeles California,1873,5,5,5,5,5,5,5
111751,seattlefamilyoffive,560,Los Angeles California,1874,4,5,5,5,5,4,5
111751,lovemypup,560,Los Angeles California,1875,5,5,5,5,5,5,5
111751,JeroenR,560,Los Angeles California,1876,5,5,4,5,5,4,5
111751,Piltonian,560,Los Angeles California,1877,5,5,4,5,5,2,5
111751,JimSAtlanta,560,Los Angeles California,1878,5,5,5,5,5,5,5
111751,brooksz,560,Los Angeles California,1879,5,5,5,5,4,5,5
111751,DNewYork,560,Los Angeles California,1880,5,5,5,5,5,3,5
111751,CleoDoylestown,560,Los Angeles California,1881,5,5,5,5,5,5,5
111751,day1,560,Los Angeles California,1882,5,5,5,5,5,4,5
111751,dwarly,560,Los Angeles California,1883,5,5,4,5,5,5,5
111751,FP134,560,Los Angeles California,1884,2,2,2,1,3,1,3
111751,boraborabob,560,Los Angeles California,1885,4,3,4,5,4,5,4
111751,boraborabob,560,Los Angeles California,1886,5,5,5,5,5,5,5
111751,VCM93,560,Los Angeles California,1887,5,5,5,5,5,3,5
111751,M747,560,Los Angeles California,1888,5,5,5,5,5,5,5
111751,igsmith,560,Los Angeles California,1889,5,5,5,5,5,4,5
111751,jlp75005,560,Los Angeles California,1890,5,5,4,5,1,5,5
111751,sherkston,560,Los Angeles California,1891,5,5,5,5,5,5,5
111751,AuburnEric,560,Los Angeles California,1892,4,5,5,5,5,5,5
111751,Dudega1,560,Los Angeles California,1893,5,5,3,5,5,5,5
111751,Elysia,560,Los Angeles California,1894,5,5,5,5,5,5,5
111751,LovingAnnie,560,Los Angeles California,1895,3,5,4,5,5,5,4
111751,hotelcritc111,560,Los Angeles California,1896,1,1,1,4,1,1,1
111751,torretta,560,Los Angeles California,1897,4,5,4,5,5,4,4
111892,ayvc,318,Miami Florida,1898,1,1,1,1,2,1,1
111892,jdoray,318,Miami Florida,1899,2,1,2,2,1,2,2
111892,Sunny2001,318,Miami Florida,1900,3,4,4,3,5,3,3
111892,lillucky0ne,318,Miami Florida,1901,1,1,1,1,1,3,1
111892,guisse0108,318,Miami Florida,1902,1,1,1,1,1,1,1
111892,genvieve207,318,Miami Florida,1903,3,3,2,3,3,2,2
111892,landhopper,318,Miami Florida,1904,4,2,3,4,2,1,2
111892,desnudouno,318,Miami Florida,1905,3,3,4,3,3,3,4
111892,karch75,318,Miami Florida,1906,3,3,3,3,2,3,3
111892,LoFloNY,318,Miami Florida,1907,4,2,4,3,2,2,4
111892,ivelise20,318,Miami Florida,1908,4,4,4,4,5,2,4
111892,UWSider,318,Miami Florida,1909,3,4,3,4,4,5,4
111892,bummerdoo,318,Miami Florida,1910,4,4,4,4,4,3,4
111892,fverhoog,318,Miami Florida,1911,4,1,2,4,4,1,2
111892,travelsmith8,318,Miami Florida,1912,4,4,5,3,4,3,5
111892,Marcos8,318,Miami Florida,1913,4,5,5,4,4,3,5
111892,RBil,318,Miami Florida,1914,1,1,1,1,1,1,1
111892,sillybillyteely,318,Miami Florida,1915,2,3,4,2,4,2,4
111892,bori79,318,Miami Florida,1916,3,5,5,5,5,3,5
111892,luvtotravel84,318,Miami Florida,1917,5,3,5,5,3,3,4
111892,Lola09,318,Miami Florida,1918,2,2,2,2,4,3,3
111892,swensonp,318,Miami Florida,1919,4,4,5,4,5,4,4
111892,elisasalsera,318,Miami Florida,1920,3,3,2,3,2,2,2
111892,Kungfufi,318,Miami Florida,1921,2,2,2,2,2,2,2
111892,remotecfo,318,Miami Florida,1922,4,4,4,5,5,4,4
111892,bulawil,318,Miami Florida,1923,3,5,5,4,5,5,4
111892,JulietG,318,Miami Florida,1924,5,5,4,4,4,1,3
111892,axel132,318,Miami Florida,1925,2,2,3,2,2,3,2
111892,mary2B01,318,Miami Florida,1926,4,3,4,3,4,3,4
1119270,Reisetiger,167,San Francisco California,1927,5,4,4,5,3,2,4
1119270,kere,167,San Francisco California,1928,3,4,3,4,3,5,3
1119270,Peter767,167,San Francisco California,1929,5,5,5,5,5,4,4
1119270,Allieswans,167,San Francisco California,1930,2,3,2,4,4,4,2
1119270,TravelToSF,167,San Francisco California,1931,5,5,5,5,5,5,5
1119270,PrincessSarah82,167,San Francisco California,1932,4,2,2,3,2,3,2
1119270,ciaranamhain,167,San Francisco California,1933,5,4,5,5,1,4,1
1119270,CaligurlSD,167,San Francisco California,1934,5,5,5,5,5,5,5
1119270,conkha,167,San Francisco California,1935,5,5,5,5,4,4,5
1119270,AdityaVarma,167,San Francisco California,1936,5,5,4,5,5,3,4
1119270,parrottulip,167,San Francisco California,1937,5,3,4,5,4,4,4
1119270,pnutsmommyMN,167,San Francisco California,1938,4,4,4,4,4,4,4
1119270,Sharkbait72,167,San Francisco California,1939,5,5,5,5,5,5,4
1119270,aburgin,167,San Francisco California,1940,5,5,5,5,5,5,4
1119270,cx8888,167,San Francisco California,1941,5,4,4,5,4,4,4
1119270,SeeSomething,167,San Francisco California,1942,5,4,3,4,3,3,3
1119270,Arizona76,167,San Francisco California,1943,5,4,5,4,4,4,5
1119270,StewieGriffin,167,San Francisco California,1944,2,3,3,3,3,3,3
1119270,theryguy23,167,San Francisco California,1945,2,2,2,1,2,3,2
1119270,topjoe,167,San Francisco California,1946,1,2,1,1,3,3,1
1119270,e1london,167,San Francisco California,1947,2,3,3,3,2,4,2
1119270,hobbitfuesse,167,San Francisco California,1948,4,4,3,4,4,4,2
1119270,RiScdV,167,San Francisco California,1949,4,4,5,5,4,3,4
1119270,dudu82,167,San Francisco California,1950,4,2,4,4,3,4,3
111969,Goteed1,-1,Unknown,1951,5,4,4,4,4,5,4
111969,mmirsky,-1,Unknown,1952,4,2,4,3,2,3,3
111969,paradigmwg,-1,Unknown,1953,4,5,5,3,5,5,4
111969,julony,-1,Unknown,1954,4,4,4,5,5,4,4
111969,nickey7194,-1,Unknown,1955,5,5,4,5,5,5,4
111969,ChillyMutt,-1,Unknown,1956,4,4,4,4,4,4,4
111969,jimmycyzinski,-1,Unknown,1957,5,5,5,5,4,5,5
111969,sdsansky,-1,Unknown,1958,5,4,4,5,4,4,4
111969,LouiseAl,-1,Unknown,1959,4,4,5,3,4,3,4
111969,radiowitch,-1,Unknown,1960,5,4,5,5,4,5,5
111969,Infinityimage18,-1,Unknown,1961,5,5,4,5,5,2,4
111969,2floridians,-1,Unknown,1962,4,4,4,4,5,5,4
111969,king20462000,-1,Unknown,1963,2,3,2,5,4,4,3
111969,CarolynIthaca,-1,Unknown,1964,5,4,5,4,4,5,5
111969,eroc38,-1,Unknown,1965,5,5,5,5,3,4,4
111969,jcame54250,-1,Unknown,1966,4,4,4,4,4,4,4
111969,KayNYC,-1,Unknown,1967,4,5,3,4,4,4,4
111969,macwacks,-1,Unknown,1968,4,3,4,3,3,3,4
111969,happytraveller444,-1,Unknown,1969,2,1,1,2,3,2,1
111969,nurse1sue,-1,Unknown,1970,5,5,5,5,5,3,5
111969,Grasshopper74,-1,Unknown,1971,4,3,3,4,4,4,5
111969,JFKSNA,-1,Unknown,1972,4,3,4,3,3,2,4
111969,SushiMartini,-1,Unknown,1973,4,2,4,3,3,3,3
111969,CajunTraveler7,-1,Unknown,1974,1,3,1,1,3,3,1
111969,Judarell,-1,Unknown,1975,2,4,3,3,4,3,2
111969,fotodude,-1,Unknown,1976,3,2,3,4,3,4,3
111969,miffycalifornia,-1,Unknown,1977,3,2,3,3,2,1,2
111969,VLSchaap,-1,Unknown,1978,4,5,5,4,4,3,5
111969,title63dick,-1,Unknown,1979,1,1,1,2,3,1,2
111969,bamagirlx2006,-1,Unknown,1980,5,4,5,5,5,2,5
111969,StillThePrettiest,-1,Unknown,1981,4,4,4,4,3,3,4
111969,IndianapolisNOLA,-1,Unknown,1982,4,3,4,4,3,4,4
111969,Cubzter,-1,Unknown,1983,1,2,2,1,3,1,2
111974,everfair,-1,Unknown,1984,4,4,5,5,5,3,4
111974,cyl70e,-1,Unknown,1985,4,4,4,4,4,2,4
111974,sarapac,-1,Unknown,1986,3,3,2,4,5,2,3
111974,claude46,-1,Unknown,1987,4,5,2,4,5,4,2
111974,Remgirl1,-1,Unknown,1988,5,4,5,5,4,4,5
111974,beechmi,-1,Unknown,1989,5,5,5,5,5,4,4
111974,sjpottawa,-1,Unknown,1990,1,3,2,4,3,3,1
111974,Oyster4,-1,Unknown,1991,4,3,3,3,3,3,3
111974,lolanola,-1,Unknown,1992,5,5,5,5,5,5,5
111974,nedo134,-1,Unknown,1993,4,5,5,4,4,1,5
111974,BackHome,-1,Unknown,1994,5,5,5,5,5,5,5
111974,tjl3845,-1,Unknown,1995,5,5,4,5,5,5,4
111974,andreiuta,-1,Unknown,1996,5,5,5,3,5,5,4
111974,jcdato,-1,Unknown,1997,5,3,5,4,5,3,4
111974,islandmann,-1,Unknown,1998,5,5,4,5,4,2,4
111974,Sister121,-1,Unknown,1999,5,5,5,5,5,5,5
111974,Cooperfan,-1,Unknown,2000,4,3,1,3,1,1,1
111974,WildcatGrl,-1,Unknown,2001,5,5,4,5,5,3,5
111974,NYTravelers76,-1,Unknown,2002,5,5,5,5,5,5,5
111974,behrens1,-1,Unknown,2003,5,5,5,5,5,4,5
111974,CobraKai,-1,Unknown,2004,3,3,2,4,3,3,2
111974,zski,-1,Unknown,2005,3,5,4,5,5,4,3
111974,Tawnyday,-1,Unknown,2006,2,3,4,4,5,4,2
111974,melodyMD,-1,Unknown,2007,4,5,5,4,5,4,4
111974,YBOD98,-1,Unknown,2008,4,5,4,5,5,5,5
111974,geoconger,-1,Unknown,2009,5,4,5,4,5,4,4
111974,lucykate400,-1,Unknown,2010,4,5,4,4,5,2,4
111974,formosangirl,-1,Unknown,2011,1,1,1,1,2,1,1
111974,Travel574,-1,Unknown,2012,4,4,5,5,4,4,4
111974,RN29,-1,Unknown,2013,4,4,4,4,4,4,4
111974,AndrusW,-1,Unknown,2014,5,4,5,5,4,5,5
111974,laceytravels,-1,Unknown,2015,4,5,3,5,2,4,4
111974,Statmans,-1,Unknown,2016,4,5,5,5,5,4,4
111974,MississippiTripTaker,-1,Unknown,2017,4,5,5,4,5,4,5
111974,JBHackk,-1,Unknown,2018,5,5,5,5,5,4,5
111974,HKO,-1,Unknown,2019,3,3,3,4,3,3,3
111974,paulieuk,-1,Unknown,2020,4,5,4,4,5,4,4
